kind,tier,category,arch,state,date,n_patches,n_versions,series_name,web_url
noise,C,dts-board,generic,new,2025-11-11,14,5,Add Arm Mali-C55 Image Signal Processor Driver,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251111-c55-v13-2-3dc581355e3a@ideasonboard.com/
noise,C,dts-board,arm,new,2025-11-11,2,1,[1/2] dt-bindings: arm: rockchip: Asus Tinkerboard 3 and 3S,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251111172003.2324525-2-michael.opdenacker@rootcommit.com/
noise,C,dts-board,arm,new,2025-11-11,3,2,arm64: dts: ti: Add Aquila AM69 Support,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251111175502.8847-3-francesco@dolcini.it/
noise,C,dts-board,arm,new,2025-11-11,4,1,"arm64: google: Introduce frankel, blazer, and mustang boards",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251111112158.2.I040412d80bc262f213444aa6f6ec4f0334315a67@changeid/
noise,C,dts-board,generic,new,2025-11-12,1,2,"[RESEND,v7,4/5] dt-bindings: clock: rockchip: Add RK3506 clock and reset unit",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251112022111.3828521-1-zhangqing@rock-chips.com/
noise,C,dts-board,arm,new,2025-11-12,5,2,nvmem: add Samsung Exynos OTP support,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251112-gs101-otp-v2-2-bff2eb020c95@linaro.org/
noise,C,dts-board,generic,new,2025-11-12,11,2,of: Add wrappers to match root node with OF device ID tables,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251112-b4-of-match-matchine-data-v2-11-d46b72003fd6@linaro.org/
noise,C,dts-board,arm,new,2025-11-12,1,2,[v2] ARM: dts: imx6qdl: make VAR-SOM SoM SoC-agnostic,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251112144441.1827336-1-stefan.prisacariu@prevas.dk/
noise,C,dts-board,arm,new,2025-11-12,1,1,arm64: dts: rockchip: disable HS400 on RK3588 Tiger,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251112-tiger-hs200-v1-1-b50adac107c0@cherry.de/
noise,C,dts-board,arm,new,2025-11-12,15,1,Add boot-led property for STM32 boards,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251112-upstream_add_boot-led_for_stm32_boards-v1-13-50a3a9b339a8@foss.st.com/
noise,C,dts-board,arm,new,2025-11-12,2,2,"[RESEND,v2,1/2] ARM: dts: imx28-amarula-rmm: add I2S audio",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251112171820.4046537-1-dario.binacchi@amarulasolutions.com/
noise,C,dts-board,arm,new,2025-11-12,5,2,Some cleanups and addition of another Qnap TSx33 device,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251112214206.423244-6-heiko@sntech.de/
noise,C,dts-board,arm,new,2025-11-13,3,1,"[v7,RESEND,1/3] dt-bindings: thermal: samsung: Adjust '#thermal-sensor-cells' to 1",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251113064022.2701578-4-shin.son@samsung.com/
noise,C,dts-board,arm,new,2025-11-13,3,1,[1/3] arm64: dts: mba8mx: Add MicIn routing,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251113104859.1354420-1-alexander.stein@ew.tq-group.com/
noise,C,dts-board,arm,new,2025-11-13,1,1,arm64: dts: imx8qm-mek: fix mux-controller select/enable-gpios polarity,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251113111444.888985-1-xu.yang_2@nxp.com/
noise,C,dts-board,generic,new,2025-11-13,8,1,"MediaTek UART DMA: Fixes, improvements and new SoCs",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251113122229.23998-6-angelogioacchino.delregno@collabora.com/
noise,C,dts-board,arm,new,2025-11-13,16,2,Led update for STMicrolectronics boards,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251113-upstream_update_led_nodes-v2-1-45090db9e2e5@foss.st.com/
noise,C,dts-board,generic,new,2025-11-14,3,8,net: stmmac: dwmac-sophgo: Add phy interface filter,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251114003805.494387-4-inochiama@gmail.com/
noise,C,dts-board,generic,new,2025-11-14,2,1,clk: visconti: Remove definition of number of clocks from bindings,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251114065358.854817-2-yuji2.ishikawa@toshiba.co.jp/
noise,C,dts-board,generic,new,2025-11-14,2,3,clk: visconti: Add support for VIIF on Toshiba Visconti TMPV770x SoC,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251114070512.855008-3-yuji2.ishikawa@toshiba.co.jp/
noise,C,dts-board,arm,new,2025-11-14,1,1,[1/1] arm64: dts: freescale: tqma9352: Add vcc-supply for spi-nor,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251114083959.1463736-1-alexander.stein@ew.tq-group.com/
noise,C,dts-board,generic,new,2025-11-14,4,2,spi: aspeed: Add AST2700 SoC support and Quad SPI handling update,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251114101042.1520997-3-chin-ting_kuo@aspeedtech.com/
noise,C,dts-board,generic,new,2025-11-14,2,1,Renesas SoC updates for v6.19 (take two),https://patchwork.kernel.org/project/linux-arm-kernel/patch/cover.1763115234.git.geert+renesas@glider.be/
noise,C,dts-board,arm,new,2025-11-14,2,1,[1/2] ARM: dts: microchip: sama7d65: fix uart fifo size to 32,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251114103313.20220-2-nicolas.ferre@microchip.com/
noise,C,dts-board,arm,new,2025-11-14,2,2,"Remove syscon compatible from google,gs101-pmu node",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251114-remove-pmu-syscon-compat-v2-2-9496e8c496c7@linaro.org/
noise,C,dts-board,generic,new,2025-11-14,1,2,[v2] dt-bindings: usb: dwc3-xilinx: Describe the reset constraint for the versal platform,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251114123239.1929255-1-radhey.shyam.pandey@amd.com/
noise,C,dts-board,arm,new,2025-11-14,1,1,ARM: dts: microchip: sama5d2: fix spi flexcom fifo size to 32,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251114140225.30372-1-nicolas.ferre@microchip.com/
noise,C,dts-board,generic,new,2025-11-14,14,16,media: rockchip: add a driver for the rockchip camera interface,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20240220-rk3568-vicap-v15-3-8f4915ee365d@collabora.com/
noise,C,dts-board,arm,new,2025-11-14,5,1,"[v2,1/5] ARM: dts: lpc32xx: remove usb bus and elevate all children nodes",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251114174712.1206027-2-Frank.Li@nxp.com/
noise,C,dts-board,arm,new,2025-11-15,8,1,"[GIT,PULL,1/8] syscore: Changes for v6.19-rc1",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251115090044.3140331-3-thierry.reding@gmail.com/
noise,C,dts-board,generic,new,2025-11-15,3,1,[1/3] dt-bindings: display/ti: Simplify dma-coherent property,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251115122120.35315-4-krzk@kernel.org/
noise,C,dts-board,arm,new,2025-11-16,2,1,"arm64: dts: imx943-evk: add ENETC, EMDIO and PTP Timer support",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251116013558.855256-2-wei.fang@nxp.com/
noise,C,dts-board,other,new,2025-11-16,2,1,"[v2,5/6] riscv: dts: allwinner: d1s-t113: Add D-PHY to TCON LCD0",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251116132503.441015-2-kuba@szczodrzynski.pl/
noise,C,dts-board,other,new,2025-11-16,6,2,"[v3,1/6] phy: allwinner: phy-sun6i-mipi-dphy: Support LVDS in combo D-PHY",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251116135028.447614-1-kuba@szczodrzynski.pl/
noise,C,dts-board,arm,new,2025-11-17,5,1,"[GIT,PULL,1/5] i.MX drivers update for 6.19",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251117123358.2009662-1-shawnguo2@yeah.net/
noise,C,dts-board,arm,new,2025-11-17,2,2,Add and Update display overlays for libra,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251117124515.26675-2-y.varakala@phytec.de/
noise,C,dts-board,arm,new,2025-11-17,2,4,"[v4,1/2] dt-bindings: arm: fsl: add TQ-Systems boards MBLS1028A and MBLS1028A-IND",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251117130916.803047-2-alexander.stein@ew.tq-group.com/
noise,C,dts-board,arm,new,2025-11-17,2,1,[1/2] dt-bindings: mfd: document control-scb and sysreg-scb on pic64gx,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251117-aeration-smock-5e7ac06e2942@spud/
noise,C,dts-board,arm,new,2025-11-17,1,1,arm64: dts: mediatek: Apply all DT overlays at build time,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251117211306.725678-1-robh@kernel.org/
noise,C,dts-board,generic,new,2025-11-18,3,9,rockchip: add can for RK3576 Soc,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251118013929.2697132-4-zhangqing@rock-chips.com/
noise,C,dts-board,arm,new,2025-11-18,2,1,"[v7,1/2] dt-bindings: arm: aspeed: Add compatible for Facebook Anacapa BMC",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251118041058.1342672-3-sjg168@gmail.com/
noise,C,dts-board,arm,new,2025-11-18,1,1,arm64: dts: imx95: correct I3C2 pclk to IMX95_CLK_BUSWAKEUP,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251118062855.1417564-1-carlos.song@nxp.com/
noise,C,dts-board,generic,new,2025-11-18,2,1,"[v4,1/2] dt-bindings: phy: imx8mq-usb: add alternate reference clock",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251118071947.2504789-2-xu.yang_2@nxp.com/
noise,C,dts-board,arm,new,2025-11-18,4,1,[1/4] dt-bindings: clock: imx95: add PCIE and USB PHY clk,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251118074055.2523766-4-xu.yang_2@nxp.com/
noise,C,dts-board,arm,new,2025-11-18,1,1,arm64: dts: ti: k3-j721e-sk: Fix pinmux for power regulator,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251118114954.1838514-1-s-vadapalli@ti.com/
noise,C,dts-board,generic,new,2025-11-18,1,1,"dt-bindings: pinctrl: cix,sky1-pinctrl: Drop duplicate newline",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251118121148.88165-1-marex@nabladev.com/
noise,C,dts-board,arm,new,2025-11-18,4,1,[1/4] dt-bindings: eeprom: at25: Add Anvo ANV32C81W,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251118121513.88352-1-marex@nabladev.com/
noise,C,dts-board,arm,new,2025-11-18,7,3,Add DDR4 memory-controller bindings and factorise LPDDR and DDR bindings,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251118-b4-ddr-bindings-v9-2-a033ac5144da@gmail.com/
noise,C,dts-board,arm,new,2025-11-18,2,2,arm64: dts: rockchip: add Tinker Board 3 and 3S device tree,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251118-tinker3-v3-1-2903693f2ebb@rootcommit.com/
noise,C,dts-board,arm,new,2025-11-18,14,1,pinctrl: stm32: rework SoC package and add STM32MP21,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251118161936.1085477-9-antonio.borneo@foss.st.com/
noise,C,dts-board,arm,new,2025-11-18,1,1,ARM: dts: nxp: imx: Fix mc13xxx LED node names,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251118213551.44116-1-robh@kernel.org/
noise,C,dts-board,arm,new,2025-11-18,4,2,PCI: dwc: Advertise L1 PM Substates only if driver requests it,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251118214312.2598220-4-helgaas@kernel.org/
noise,C,dts-board,arm,new,2025-11-19,5,3,soc: amlogic: Add new Amlogic SoCs info defines,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251119-soc-info-s6-s7-s7d-v3-3-1764c1995c04@amlogic.com/
noise,C,dts-board,arm,new,2025-11-19,2,2,two small fixes for imx8qm-mek board,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251119-dts-imx8qm-v2-2-2579434f95cb@nxp.com/
noise,C,dts-board,generic,new,2025-11-19,1,1,dt-bindings: firmware: coreboot: Document optional device specific properties,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251119071126.1719405-1-wenst@chromium.org/
noise,C,dts-board,generic,new,2025-11-19,1,1,dt-bindings: arm: rockchip: merge Asus Tinker and Tinker S,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251119-merge-tinker-bindings-v1-1-4072b55750c1@rootcommit.com/
noise,C,dts-board,arm,new,2025-11-19,3,1,Add clock support for CMU_MFD,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251119114744.1914416-3-raghav.s@samsung.com/
noise,C,dts-board,arm,new,2025-11-19,1,1,arm64: dts: ti: Enable build testing of PHYTEC board overlays,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251119123216.1481420-1-w.egorov@phytec.de/
noise,C,dts-board,arm,new,2025-11-19,3,1,Add basic device tree support for the Axis ARTPEC-9 SoC,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251119131302.79088-2-ravi.patel@samsung.com/
noise,C,dts-board,arm,new,2025-11-19,1,1,ARM: dts: lan966x: Fix the access to the PHYs for pcb8290,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251119134750.394655-1-horatiu.vultur@microchip.com/
noise,C,dts-board,arm,new,2025-11-19,1,1,[v2] arm64: dts: ti: k3-j721e-sk: Fix pinmux for pin Y1 used by power regulator,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251119160148.2752616-1-s-vadapalli@ti.com/
noise,C,dts-board,arm,new,2025-11-19,2,1,build full dtbs for BananaPi R3/R4(Pro),https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251119175124.48947-2-linux@fw-web.de/
noise,C,dts-board,generic,new,2025-11-20,1,2,"[net-next,v2] dt-bindings: net: aspeed: add AST2700 MDIO compatible",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251120-aspeed_mdio_ast2700-v2-1-0d722bfb2c54@aspeedtech.com/
noise,C,dts-board,arm,new,2025-11-20,1,1,arm64: dts: ti: sa67: add build time dtb for overlays,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251120080138.2397851-1-mwalle@kernel.org/
noise,C,dts-board,generic,new,2025-11-20,2,2,"Add ""aspeed,ast2700-pwm-tach"" compatible string",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251120-upstream_pwm_tach-v3-1-eaa2f9b300a2@aspeedtech.com/
noise,C,dts-board,arm,new,2025-11-20,5,1,arm64: dts: rockchip: update 100ASK DshanPi A1 support,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251120120011.279104-5-amadeus@jmu.edu.cn/
noise,C,dts-board,arm,new,2025-11-20,5,2,rtc: Enhance RTC driver with BBPU bit definitions and shutdown handling,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251120121805.6775-2-ot_shunxi.zhang@mediatek.com/
noise,C,dts-board,arm,new,2025-11-20,1,2,[v2] arm64: dts: ti: Add missing applied DT overlay targets,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251120141936.190796-1-vigneshr@ti.com/
noise,C,dts-board,arm,new,2025-11-20,1,1,arm64: dts: ti: k3-am62l: Fix unit address of cbass_wakeup,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251120143419.223238-1-vigneshr@ti.com/
noise,C,dts-board,arm,new,2025-11-20,3,1,[1/3] dt-bindings: ARM: samsung: Add Samsung Manta (Google Nexus 10),https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251120144018.961604-4-linux@timmermann.space/
noise,C,dts-board,arm,new,2025-11-20,1,1,ARM64: dts: mediatek: fix MT7531 reset polarity and reset sequence,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251120162225.13993-1-ptpt52@gmail.com/
noise,C,dts-board,arm,new,2025-11-20,1,1,arm64: dts: rockchip: Enable i2c2 on Orange Pi 3B,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251120-orangepi3-enable-i2c2-v1-1-2e023a74012a@rootcommit.com/
noise,C,dts-board,generic,new,2025-11-20,1,2,[v2] kbuild: Support directory targets for building DTBs,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251120204812.1983452-4-robh@kernel.org/
noise,C,dts-board,arm,new,2025-11-20,1,1,[1/1] arm64: dts: mba8xx: replace 0 with IMX_LPCG_CLK_0 for lpcg indices,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251120214318.347483-1-Frank.Li@nxp.com/
noise,C,dts-board,arm,new,2025-11-20,1,1,"[v2,1/1] arm64: dts: imx8qxp-mek: Add sensors under i2c1 bus",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251120215350.352117-1-Frank.Li@nxp.com/
noise,C,dts-board,arm,new,2025-11-21,2,1,[1/2] arm64: dts: tqma8xxs: replace 0 with IMX_LPCG_CLK_0 for lpcg indices,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251121073142.3367642-1-alexander.stein@ew.tq-group.com/
noise,C,dts-board,generic,new,2025-11-21,2,2,clk: rockchip: Add clock controller for the RK3506,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251121075350.2564860-3-zhangqing@rock-chips.com/
noise,C,dts-board,generic,new,2025-11-21,4,5,PCI: s32g: Add support for PCIe controller,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251121164920.2008569-4-vincent.guittot@linaro.org/
noise,C,dts-board,generic,new,2025-11-22,9,1,XPCS polarity inversion via generic device tree properties,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251122193341.332324-8-vladimir.oltean@nxp.com/
noise,C,dts-board,arm,new,2025-11-23,1,1,arm64: dts: amlogic: meson-g12b: Fix L2 cache reference for S922X CPUs,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251123-fixkhadas-v1-1-045348f0a4c2@baylibre.com/
noise,C,dts-board,arm,new,2025-11-23,2,6,"[v6,1/2] dt-bindings: arm: fsl: Add i.MX8MP FRDM board",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251123181444.266030-1-rpimentel.silva@gmail.com/
noise,C,dts-board,arm,new,2025-11-24,2,1,"[v2,1/2] arm64: dts: ti: k3-am62-phycore-som: Enable cpsw_mac_syscon in U-Boot",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251124090842.3377294-1-d.schultz@phytec.de/
noise,C,dts-board,arm,new,2025-11-24,1,1,arm64: dts: imx8mm: Add label to thermal-zones,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251124092242.3378017-1-d.schultz@phytec.de/
noise,C,dts-board,arm,new,2025-11-24,1,1,[1/1] arm64: dts: imx8mp: Update pin function file according to Rev.D RM,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251124095449.4027676-1-aisheng.dong@nxp.com/
noise,C,dts-board,generic,new,2025-11-24,6,8,"[v10,1/6] dt-bindings: phy: samsung,usb3-drd-phy: add ExynosAutov920 HS phy compatible",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251124110453.2887437-3-pritam.sutar@samsung.com/
noise,C,dts-board,generic,new,2025-11-24,13,2,MediaTek Interconnect Cleanup and MT8196 Enablement,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251124-mt8196-dvfsrc-v2-2-d9c1334db9f3@collabora.com/
noise,C,dts-board,arm,new,2025-11-24,1,1,arm64: dts: ti: k3-am62(a)-phycore-som: Mark phy_gmii_sel with bootph-all,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251124160548.2273931-1-w.egorov@phytec.de/
noise,C,dts-board,arm,new,2025-11-24,1,1,arm64: dts: rockchip: enable SPDIF audio on Rock 5 ITX,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251124183056.B853068C4E@verein.lst.de/
noise,C,dts-board,arm,new,2025-11-24,2,3,ARM: dts: aspeed: Add Device Tree for Facebook Anacapa BMC,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251124212106.2068069-3-sjg168@gmail.com/
noise,C,dts-board,arm,new,2025-11-25,1,4,[v4] ARM: dts: aspeed: clemente: add gpio line name to io expander,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20251125-dts-add-gpio-to-io-expander-v4-1-e6d31f80470c@fii-foxconn.com/
