tier,category,arch,state,date,n_patches,n_versions,series_name,web_url
B,debug-introspect,x86,new,2026-07-09,1,1,KVM: x86: Preserve KVM_EXIT_DEBUG on emulated HLT with single-step,https://patchwork.kernel.org/project/kvm/patch/20260709053949.211165-1-SaiMadhu.KoyyalaHariVenkata@amd.com/
B,mmio-insn,x86,new,2025-02-27,2,2,KVM: x86: Advertise support for WRMSRNS,https://patchwork.kernel.org/project/kvm/patch/20250227010111.3222742-3-seanjc@google.com/
B,mmio-insn,x86,new,2025-04-16,1,2,[v2] x86/bugs/mmio: Rename mmio_stale_data_clear to cpu_buf_vm_clear,https://patchwork.kernel.org/project/kvm/patch/20250416-mmio-rename-v2-1-ad1f5488767c@linux.intel.com/
B,mmio-insn,arm,new,2025-07-31,4,1,A couple of improvements for VMM to inject external abort to guest,https://patchwork.kernel.org/project/kvm/patch/20250731212004.1437336-5-jiaqiyan@google.com/
B,mmio-insn,x86,new,2025-10-27,1,1,KVM: SVM: Don't skip unrelated instruction if INT3 is replaced,https://patchwork.kernel.org/project/kvm/patch/71043b76fc073af0fb27493a8e8d7f38c3c782c0.1761606191.git.osandov@fb.com/
B,mmio-insn,x86,new,2025-10-29,3,1,Unify VERW mitigation for guests,https://patchwork.kernel.org/project/kvm/patch/20251029-verw-vm-v1-3-babf9b961519@linux.intel.com/
B,mmio-insn,x86,new,2025-11-04,1,2,[v3] KVM: SVM: Don't skip unrelated instruction if INT3/INTO is replaced,https://patchwork.kernel.org/project/kvm/patch/1cc6dcdf36e3add7ee7c8d90ad58414eeb6c3d34.1762278762.git.osandov@fb.com/
B,mmio-insn,x86,new,2025-11-13,2,1,KVM: SVM: Add fast MMIO bus writes,https://patchwork.kernel.org/project/kvm/patch/20251113221642.1673023-2-seanjc@google.com/
B,mmio-insn,x86,new,2025-11-13,9,2,x86/bugs: KVM: L1TF and MMIO Stale Data cleanups,https://patchwork.kernel.org/project/kvm/patch/20251113233746.1703361-3-seanjc@google.com/
B,mmio-insn,x86,new,2025-11-14,10,1,KVM: emulate: enable AVX moves,https://patchwork.kernel.org/project/kvm/patch/20251114003633.60689-2-pbonzini@redhat.com/
B,mmio-insn,x86,new,2025-12-18,9,2,KVM: x86: Improve the handling of debug exceptions during instruction emulation,https://patchwork.kernel.org/project/kvm/patch/19dc9f355b395a8e7c99b449ca5e93c8fbf5c49c.1766066076.git.houwenlong.hwl@antgroup.com/
B,mmio-insn,x86,new,2026-01-06,2,1,KVM: SVM: Align SVM with APM defined behaviors,https://patchwork.kernel.org/project/kvm/patch/20260106041250.2125920-3-chengkev@google.com/
B,mmio-insn,x86,new,2026-02-28,4,3,Align SVM with APM defined behaviors,https://patchwork.kernel.org/project/kvm/patch/20260228033328.2285047-2-chengkev@google.com/
B,mmio-insn,x86,new,2026-03-12,2,5,x86/svm: Add testing for L1 intercept bug,https://patchwork.kernel.org/project/kvm/patch/20260312204009.3168871-2-chengkev@google.com/
B,mmio-insn,arm,new,2026-03-14,8,9,support FEAT_LSUI,https://patchwork.kernel.org/project/kvm/patch/20260314175133.1084528-2-yeoreum.yun@arm.com/
B,mmio-insn,x86+arm,new,2026-04-01,3,1,Add GDB remote debug stub for x86 and arm64,https://patchwork.kernel.org/project/kvm/patch/20260401042034.755639-2-liuwf0302@gmail.com/
B,mmio-insn,arm,new,2026-05-15,11,2,mlx5 support for VFIO self test,https://patchwork.kernel.org/project/kvm/patch/8-v2-72e9640932fd+2c64-mlx5st_jgg@nvidia.com/
B,mmio-insn,x86,new,2026-05-15,10,1,KVM: x86: Improve #DB handling in the emulator,https://patchwork.kernel.org/project/kvm/patch/20260515222638.1949982-9-seanjc@google.com/
B,mmio-insn,x86,new,2026-05-22,1,1,"[v4a,08/21] KVM: VMX: Refactor VMX instruction information access",https://patchwork.kernel.org/project/kvm/patch/20260522172652.181396-1-chang.seok.bae@intel.com/
B,mmio-insn,arm,new,2026-06-02,3,1,"KVM: arm64: FEAT_{S1POE,ATS1A} support fixes",https://patchwork.kernel.org/project/kvm/patch/20260602155430.2088142-4-maz@kernel.org/
B,mmu-stage2,x86,new,2025-01-07,12,2,Private MMIO support for private assigned dev,https://patchwork.kernel.org/project/kvm/patch/20250107142719.179636-12-yilun.xu@linux.intel.com/
B,mmu-stage2,x86,new,2025-01-24,1,1,KVM: x86/mmu: Ensure NX huge page recovery thread is alive before waking,https://patchwork.kernel.org/project/kvm/patch/20250124234623.3609069-1-seanjc@google.com/
B,mmu-stage2,x86,new,2025-02-04,11,2,KVM: x86/mmu: Age sptes locklessly,https://patchwork.kernel.org/project/kvm/patch/20250204004038.1680123-2-jthoughton@google.com/
B,mmu-stage2,x86,new,2025-02-26,2,2,kvm/x86: more huge page recovery fallout,https://patchwork.kernel.org/project/kvm/patch/20250226024257.1807282-1-kbusch@meta.com/
B,mmu-stage2,x86,new,2025-02-26,1,1,KVM: x86/tdp_mmu: Remove tdp_mmu_for_each_pte(),https://patchwork.kernel.org/project/kvm/patch/20250226074131.312565-1-nik.borisov@suse.com/
B,mmu-stage2,x86,new,2025-03-15,1,1,KVM: x86/mmu: Wrap sanity check on number of TDP MMU pages with KVM_PROVE_MMU,https://patchwork.kernel.org/project/kvm/patch/20250315023448.2358456-1-seanjc@google.com/
B,mmu-stage2,x86,new,2025-03-18,5,4,Small changes related to prefetch and spurious faults,https://patchwork.kernel.org/project/kvm/patch/20250318013238.5732-1-yan.y.zhao@intel.com/
B,mmu-stage2,x86,new,2025-03-31,1,1,KVM: x86/mmu: Use kvm_x86_call() instead of manual static_call(),https://patchwork.kernel.org/project/kvm/patch/20250331182703.725214-1-seanjc@google.com/
B,mmu-stage2,x86,new,2025-04-30,1,2,[v2] KVM: x86/mmu: Prevent installing hugepages when mem attributes are changing,https://patchwork.kernel.org/project/kvm/patch/20250430220954.522672-1-seanjc@google.com/
B,mmu-stage2,x86,new,2025-05-19,2,1,Introduce RET_PF_RETRY_INVALID_SLOT,https://patchwork.kernel.org/project/kvm/patch/20250519023815.30384-1-yan.y.zhao@intel.com/
B,mmu-stage2,x86,new,2025-05-23,5,1,KVM: VMX: Fix MMIO Stale Data Mitigation,https://patchwork.kernel.org/project/kvm/patch/20250523011756.3243624-6-seanjc@google.com/
B,mmu-stage2,x86,new,2025-05-29,30,1,Host side (KVM/VFIO/IOMMUFD) support for TDISP using TSM,https://patchwork.kernel.org/project/kvm/patch/20250529053513.1592088-29-yilun.xu@linux.intel.com/
B,mmu-stage2,x86,new,2025-06-11,1,1,KVM: x86/mmu: Embed direct bits into gpa for KVM_PRE_FAULT_MEMORY,https://patchwork.kernel.org/project/kvm/patch/20250611001018.2179964-1-xiaoyao.li@intel.com/
B,mmu-stage2,x86,new,2025-06-12,1,1,KVM: x86/mmu: Reject direct bits in gpa passed to KVM_PRE_FAULT_MEMORY,https://patchwork.kernel.org/project/kvm/patch/20250612044943.151258-1-pbonzini@redhat.com/
B,mmu-stage2,x86+arm,new,2025-06-18,15,3,KVM: Introduce KVM Userfault,https://patchwork.kernel.org/project/kvm/patch/20250618042424.330664-10-jthoughton@google.com/
B,mmu-stage2,arm,new,2025-07-24,2,1,KVM: arm64: Destroy the stage-2 page-table periodically,https://patchwork.kernel.org/project/kvm/patch/20250724235144.2428795-2-rananta@google.com/
B,mmu-stage2,arm,new,2025-08-20,2,2,KVM: arm64: Reschedule as needed when destroying the stage-2 page-tables,https://patchwork.kernel.org/project/kvm/patch/20250820162242.2624752-2-rananta@google.com/
B,mmu-stage2,x86,new,2025-08-26,3,1,vhost_task: KVM: Fix a race where KVM wakes an exited task,https://patchwork.kernel.org/project/kvm/patch/20250826004012.3835150-3-seanjc@google.com/
B,mmu-stage2,x86,new,2025-08-27,3,1,vhost_task: Fix a bug where KVM wakes an exited task,https://patchwork.kernel.org/project/kvm/patch/20250827194107.4142164-3-seanjc@google.com/
B,mmu-stage2,arm,new,2025-09-05,1,1,KVM: arm64: nv: Optimize unmapping of shadow S2-MMU tables,https://patchwork.kernel.org/project/kvm/patch/20250905062929.1741536-1-gankulkarni@os.amperecomputing.com/
B,mmu-stage2,x86,new,2025-09-26,1,1,KVM: x86/mmu: Skip MMIO SPTE invalidation if enable_mmio_caching=0,https://patchwork.kernel.org/project/kvm/patch/20250926135139.1597781-1-dmaluka@chromium.org/
B,mmu-stage2,x86,new,2025-10-21,1,1,KVM: x86/mmu: Move the misplaced export of kvm_zap_gfn_range(),https://patchwork.kernel.org/project/kvm/patch/20251021114345.159372-1-kai.huang@intel.com/
B,mmu-stage2,x86,new,2025-12-12,1,1,[v2] KVM: x86: Don't read guest CR3 when doing async pf while the MMU is direct,https://patchwork.kernel.org/project/kvm/patch/20251212135051.2155280-1-xiaoyao.li@intel.com/
B,mmu-stage2,arm,new,2026-01-09,5,4,KVM: selftests: Alignment fixes and arm64 MMU cleanup,https://patchwork.kernel.org/project/kvm/patch/20260109082218.3236580-5-tabba@google.com/
B,mmu-stage2,x86,new,2026-01-23,2,1,[1/2] KVM: x86/mmu: Don't check old SPTE permissions when trying to unsync,https://patchwork.kernel.org/project/kvm/patch/20260123090304.32286-1-jiangshanlai@gmail.com/
B,mmu-stage2,x86,new,2026-01-29,1,2,[v2] KVM: x86/mmu: move reused pages to the top of active_mmu_pages,https://patchwork.kernel.org/project/kvm/patch/20260129030231.567759-1-someguy@effective-light.com/
B,mmu-stage2,x86,new,2026-02-02,3,1,targeted TLB sync IPIs for lockless page table walkers,https://patchwork.kernel.org/project/kvm/patch/20260202074557.16544-3-lance.yang@linux.dev/
B,mmu-stage2,arm,new,2026-02-02,1,1,[v1] KVM: arm64: nv: Avoid NV stage-2 code when NV is not supported,https://patchwork.kernel.org/project/kvm/patch/20260202152310.113467-1-tabba@google.com/
B,mmu-stage2,x86,new,2026-02-18,1,1,KVM: x86/mmu: Don't zero-allocate page table used for splitting a hugepage,https://patchwork.kernel.org/project/kvm/patch/20260218210820.2828896-1-seanjc@google.com/
B,mmu-stage2,x86,new,2026-02-19,1,1,KVM: x86/mmu: Don't create SPTEs for addresses that aren't mappable,https://patchwork.kernel.org/project/kvm/patch/20260219002241.2908563-1-seanjc@google.com/
B,mmu-stage2,x86,new,2026-03-09,1,1,KVM: x86/tdp_mmu: Fix base gfn check when zapping private huge SPTE,https://patchwork.kernel.org/project/kvm/patch/20260309083844.217215-1-pcj3195161583@163.com/
B,mmu-stage2,arm,new,2026-03-25,1,1,arm64/kvm: Enable eager hugepage splitting if HDBSS is available,https://patchwork.kernel.org/project/kvm/patch/acQna2hLwdr1juTN@devkitleo/
B,mmu-stage2,x86,new,2026-03-30,1,3,[for-6.18] KVM: x86/mmu: Only WARN in direct MMUs when overwriting shadow-present SPTE,https://patchwork.kernel.org/project/kvm/patch/20260330074909.140480-2-pbonzini@redhat.com/
B,mmu-stage2,x86,new,2026-03-30,1,7,[for-5.15] KVM: x86/mmu: Drop/zap existing present SPTE even when creating an MMIO SPTE,https://patchwork.kernel.org/project/kvm/patch/20260330080144.158592-1-pbonzini@redhat.com/
B,mmu-stage2,arm,new,2026-04-30,12,1,KVM Dirty-bit cleaning accelerator (HACDBS),https://patchwork.kernel.org/project/kvm/patch/20260430111424.3479613-4-leo.bras@arm.com/
B,mmu-stage2,arm,new,2026-05-04,5,1,KVM: Fix race conditions in kvm_arch_flush_shadow_all(),https://patchwork.kernel.org/project/kvm/patch/20260504224213.1049426-4-jthoughton@google.com/
B,mmu-stage2,x86,new,2026-06-12,1,1,[v2] KVM: x86/mmu: Expose number of shadow MMU shadow pages as a stat,https://patchwork.kernel.org/project/kvm/patch/20260612133727.411902-1-seanjc@google.com/
B,mmu-stage2,x86,new,2026-06-13,30,1,"KVM: x86: x86.{c,h} spring cleaning",https://patchwork.kernel.org/project/kvm/patch/20260613000329.732085-10-seanjc@google.com/
B,mmu-stage2,x86,new,2026-06-18,1,1,"KVM: x86/mmu: Bug the VM, not the host kernel, if KVM write-protects upper SPTEs",https://patchwork.kernel.org/project/kvm/patch/20260618185641.2022368-1-seanjc@google.com/
B,mmu-stage2,x86,new,2026-06-21,1,1,KVM: x86/mmu: don't kill the VM on access to a disabled passthrough BAR,https://patchwork.kernel.org/project/kvm/patch/20260621133708.3454718-2-mike.malyshev@gmail.com/
B,mmu-stage2,x86,new,2026-06-26,1,4,[6.1.y] KVM: x86/mmu: Ensure hugepage is in by slot before checking max mapping level,https://patchwork.kernel.org/project/kvm/patch/20260626112437.1777775-2-pbonzini@redhat.com/
B,mmu-stage2,x86,new,2026-06-26,8,3,KVM: fixes for CVE-2026-46113 and related issues,https://patchwork.kernel.org/project/kvm/patch/20260626174620.1819772-2-pbonzini@redhat.com/
B,mmu-stage2,arm,new,2026-06-29,13,1,KVM Dirty-bit cleaning hw accelerator (HACDBS),https://patchwork.kernel.org/project/kvm/patch/20260629111820.1873540-2-leo.bras@arm.com/
B,mmu-stage2,arm,new,2026-07-09,6,5,Support the FEAT_HDBSS introduced in Armv9.5,https://patchwork.kernel.org/project/kvm/patch/20260709104026.2612599-3-zhengtian10@huawei.com/
B,pmu,x86,new,2025-02-15,18,2,x86/pmu: Fixes and improvements,https://patchwork.kernel.org/project/kvm/patch/20250215013636.1214612-4-seanjc@google.com/
B,pmu,x86,new,2025-03-24,3,2,Enable x86 mediated vPMU,https://patchwork.kernel.org/project/kvm/patch/20250324123712.34096-2-dapeng1.mi@linux.intel.com/
B,pmu,x86,new,2025-03-24,38,2,Mediated vPMU 4.0 for x86,https://patchwork.kernel.org/project/kvm/patch/20250324173121.1275209-4-mizhang@google.com/
B,pmu,x86,new,2025-04-24,1,1,x86/pmu_pebs: Initalize and enable PMU interrupt (PMI_VECTOR),https://patchwork.kernel.org/project/kvm/patch/20250424052201.7194-1-dapeng1.mi@linux.intel.com/
B,pmu,x86,new,2025-04-29,25,3,"context_tracking,x86: Defer some IPIs until a user->kernel transition",https://patchwork.kernel.org/project/kvm/patch/20250429113242.998312-24-vschneid@redhat.com/
B,pmu,arm,new,2025-05-29,9,3,arm64: support EL2,https://patchwork.kernel.org/project/kvm/patch/20250529135557.2439500-9-joey.gouly@arm.com/
B,pmu,x86,new,2025-07-12,5,1,Fix pmu test errors on SRF/CWF,https://patchwork.kernel.org/project/kvm/patch/20250712174915.196103-4-dapeng1.mi@linux.intel.com/
B,pmu,x86,new,2025-07-14,1,2,[v2] x86: add HPET counter read micro benchmark and enable/disable torture tests,https://patchwork.kernel.org/project/kvm/patch/20250714145055.1487738-1-imammedo@redhat.com/
B,pmu,x86,new,2025-07-18,5,1,Fix PMU kselftests errors on GNR/SRF/CWF,https://patchwork.kernel.org/project/kvm/patch/20250718001905.196989-2-dapeng1.mi@linux.intel.com/
B,pmu,x86,new,2025-07-25,5,2,x86: add HPET counter tests,https://patchwork.kernel.org/project/kvm/patch/20250725095429.1691734-2-imammedo@redhat.com/
B,pmu,x86,new,2025-08-05,18,1,KVM: x86: Fastpath cleanups and PMU prep work,https://patchwork.kernel.org/project/kvm/patch/20250805190526.1453366-19-seanjc@google.com/
B,pmu,x86,new,2025-08-05,6,3,KVM: VMX: Handle the immediate form of MSR instructions,https://patchwork.kernel.org/project/kvm/patch/20250805202224.1475590-5-seanjc@google.com/
B,pmu,x86,new,2025-09-03,8,2,Fix pmu test errors on GNR/SRF/CWF,https://patchwork.kernel.org/project/kvm/patch/20250903064601.32131-4-dapeng1.mi@linux.intel.com/
B,pmu,x86,new,2025-09-05,33,1,"x86,fs/resctrl: Support AMD Assignable Bandwidth Monitoring Counters (ABMC)",https://patchwork.kernel.org/project/kvm/patch/be18d59ef5458b22ef65fac59d9c2d06eda01d57.1757108044.git.babu.moger@amd.com/
B,pmu,x86,new,2025-10-10,1,1,KVM: x86/pmu: Fix the warning in perf_get_x86_pmu_capability(),https://patchwork.kernel.org/project/kvm/patch/20251010005239.146953-1-dapeng1.mi@linux.intel.com/
B,pmu,x86,new,2025-11-13,7,1,KVM: SVM: Support for PMC virtualization,https://patchwork.kernel.org/project/kvm/patch/c056b4c5abc7b0ffa7a4579aa6503fc99fa51fc1.1762960531.git.sandipan.das@amd.com/
B,pmu,x86,new,2025-11-20,8,1,x86/pmu: Fix test errors on GNR/SRF/CWF,https://patchwork.kernel.org/project/kvm/patch/20251120233149.143657-4-seanjc@google.com/
B,pmu,x86,new,2025-12-01,1,1,KVM: x86/pmu: Do not accidentally create BTS events,https://patchwork.kernel.org/project/kvm/patch/20251201142359.344741-1-sieberf@amazon.com/
B,pmu,x86,new,2025-12-06,44,2,KVM: x86: Add support for mediated vPMUs,https://patchwork.kernel.org/project/kvm/patch/20251206001720.468579-6-seanjc@google.com/
B,pmu,x86,new,2026-01-28,11,2,"target/i386: Misc PMU, PEBS, and MSR fixes and improvements",https://patchwork.kernel.org/project/kvm/patch/20260128231003.268981-11-zide.chen@intel.com/
B,pmu,x86,new,2026-02-12,4,3,KVM: x86: selftests: Add Hygon CPUs support and fix failures,https://patchwork.kernel.org/project/kvm/patch/20260212103841.171459-2-zhiquan_li@163.com/
B,pmu,x86,new,2026-02-12,1,1,KVM: x86/pmu: annotate struct kvm_x86_pmu_event_filter with __counted_by(),https://patchwork.kernel.org/project/kvm/patch/20260212140556.3883030-2-clopez@suse.de/
B,pmu,arm,new,2026-04-21,1,1,KVM: arm64: Treat ID_AA64DFR0_EL1.PMUVer as an unsigned field,https://patchwork.kernel.org/project/kvm/patch/20260421164112.2448553-1-jingzhangos@google.com/
B,pmu,x86,new,2026-05-08,9,3,perf/x86: Don't write PEBS_ENABLED on KVM transitions,https://patchwork.kernel.org/project/kvm/patch/20260508231353.406465-6-seanjc@google.com/
B,pmu,x86,new,2026-06-03,2,1,KVM: x86/pmu: Fix a fixed PMC event filter bypass bug,https://patchwork.kernel.org/project/kvm/patch/20260603231905.1738487-3-seanjc@google.com/
B,pmu,x86,new,2026-06-09,8,1,x86: fixes for running KUT as EFI on non-QEMU KVM hosts,https://patchwork.kernel.org/project/kvm/patch/20260609140901.95727-4-gmazz@amazon.de/
B,pmu,arm,new,2026-06-12,21,8,ARM64 PMU Partitioning,https://patchwork.kernel.org/project/kvm/patch/20260612192909.1153907-3-coltonlewis@google.com/
B,pmu,x86+arm,new,2026-06-18,7,2,x86 compilation fixes and arm64 PMU improvements,https://patchwork.kernel.org/project/kvm/patch/20260618155001.226266-5-alexandru.elisei@arm.com/
B,pmu,x86,new,2026-06-25,1,1,KVM: x86/pmu: Use wrmsrq() instead of the deprecated wrmsrl() alias,https://patchwork.kernel.org/project/kvm/patch/20260625090057.4864-1-likexu@tencent.com/
B,pmu,x86,new,2026-06-25,1,1,KVM: x86/pmu: Clean up vPMU comments and stray blank lines,https://patchwork.kernel.org/project/kvm/patch/20260625090155.6326-1-likexu@tencent.com/
B,pmu,x86,new,2026-06-29,8,6,KVM: x86/pmu: Add hardware Topdown metrics support,https://patchwork.kernel.org/project/kvm/patch/20260629231938.15129-8-zide.chen@intel.com/
B,pmu,arm,new,2026-07-02,3,1,KVM: arm64: Expose PMMIR_EL1.SLOTS to guests,https://patchwork.kernel.org/project/kvm/patch/20260702190421.420992-2-congkai@amazon.com/
B,pmu,arm,new,2026-07-06,7,7,KVM: arm64: PMU: Use multiple host PMUs,https://patchwork.kernel.org/project/kvm/patch/20260706-hybrid-v8-6-de459617b59d@rsg.ci.i.u-tokyo.ac.jp/
B,pmu,x86,new,2026-07-07,15,1,KVM: x86/pmu: Add mediated vPMU PerfMon v5 support,https://patchwork.kernel.org/project/kvm/patch/20260707183405.15571-5-zide.chen@intel.com/
B,pv-hypercall,x86,new,2025-02-15,2,2,KVM: x86: Fix and a cleanup for async #PFs,https://patchwork.kernel.org/project/kvm/patch/20250215010609.1199982-3-seanjc@google.com/
B,pv-hypercall,x86,new,2025-05-06,2,1,x86/msr: let paravirt inline rdmsr/wrmsr instructions,https://patchwork.kernel.org/project/kvm/patch/20250506092015.1849-3-jgross@suse.com/
B,pv-hypercall,arm,new,2025-06-11,8,1,"KVM: Remove include/kvm, standardize includes",https://patchwork.kernel.org/project/kvm/patch/20250611001042.170501-7-seanjc@google.com/
B,pv-hypercall,x86,new,2025-07-18,1,1,[v1] kvm: x86: implement PV send_IPI method,https://patchwork.kernel.org/project/kvm/patch/20250718062429.238723-1-lulu@redhat.com/
B,pv-hypercall,x86,new,2025-07-18,1,1,x86/kvm: Reorder PV spinlock checks for dedicated CPU case,https://patchwork.kernel.org/project/kvm/patch/20250718094936.5283-1-lirongqing@baidu.com/
B,pv-hypercall,x86,new,2025-07-21,1,1,答复: [????] Re: [PATCH] x86/kvm: Reorder PV spinlock checks for dedicated CPU case,https://patchwork.kernel.org/project/kvm/patch/c985fbdb96aa44cdb9788d92046b958e@baidu.com/
